225.33,506.67,-0.14,0.80,-0.03,1
208.33,504.33,-0.09,0.79,-0.03,1
193.00,503.33,-0.05,0.78,-0.02,1
180.67,502.00,-0.02,0.78,-0.02,1
164.00,502.00,-0.00,0.78,-0.02,1
141.00,502.00,0.03,0.78,-0.02,1
113.33,502.00,0.06,0.79,-0.02,1
88.67,502.00,0.07,0.79,-0.01,1
76.67,502.00,0.09,0.78,-0.01,1
67.00,502.00,0.09,0.77,0.00,1
54.00,502.00,0.09,0.77,0.00,1
45.67,501.33,0.10,0.77,0.01,1
39.33,501.33,0.11,0.77,0.01,1
35.00,501.33,0.13,0.78,0.01,1
33.00,501.33,0.14,0.79,0.03,1
32.33,501.33,0.14,0.80,0.04,1
32.33,500.67,0.15,0.81,0.05,1
32.33,497.33,0.15,0.84,0.05,1
34.33,491.00,0.15,0.84,0.05,1
40.67,483.00,0.15,0.86,0.04,1
55.00,474.33,0.15,0.86,0.04,1
80.00,469.00,0.13,0.86,0.04,1
106.67,467.33,0.12,0.86,0.03,1
131.00,467.33,0.09,0.85,0.03,1
154.00,468.67,0.05,0.85,0.02,1
178.00,475.00,0.03,0.84,0.01,1
202.00,481.33,0.01,0.84,0.00,1
220.00,485.33,-0.00,0.83,-0.00,1
233.67,488.00,-0.03,0.83,-0.01,1
246.67,493.33,-0.06,0.84,-0.02,1
258.00,498.67,-0.08,0.84,-0.02,1
268.00,503.33,-0.12,0.84,-0.01,1
278.00,507.00,-0.13,0.84,-0.01,1
286.00,508.33,-0.15,0.84,-0.01,1
292.00,509.33,-0.16,0.85,-0.01,1
297.33,511.00,-0.18,0.85,-0.02,1
302.33,512.67,-0.19,0.86,-0.02,1
306.00,514.67,-0.20,0.87,-0.01,1
310.00,516.33,-0.22,0.87,-0.01,1
313.33,517.67,-0.23,0.88,-0.01,1
316.33,519.00,-0.25,0.88,-0.00,1
318.67,520.67,-0.26,0.88,-0.00,1
320.33,522.33,-0.27,0.89,0.00,1
322.33,523.00,-0.27,0.89,0.00,1
324.00,523.33,-0.28,0.89,0.00,1
325.33,524.00,-0.28,0.90,0.00,1
326.67,524.33,-0.28,0.89,-0.00,1
327.67,524.33,-0.28,0.90,-0.01,1
328.33,524.33,-0.29,0.90,-0.01,1
328.33,524.00,-0.29,0.90,-0.01,1
321.67,518.67,-0.28,0.90,-0.00,1
307.67,509.00,-0.28,0.90,-0.00,1
291.67,498.33,-0.25,0.90,-0.01,1
274.67,489.67,-0.23,0.89,-0.01,1
256.33,483.67,-0.18,0.87,-0.02,1
231.33,477.33,-0.18,0.87,-0.02,1
205.67,469.33,-0.14,0.84,-0.01,1
181.00,465.00,-0.12,0.83,-0.01,1
158.67,464.33,-0.09,0.81,-0.01,1
137.00,464.33,-0.01,0.77,-0.01,1
115.33,464.33,-0.01,0.77,-0.01,1
93.67,462.00,0.04,0.72,0.00,1
77.67,461.33,0.04,0.70,0.01,1
68.33,461.33,0.04,0.69,0.01,1
62.67,461.33,0.05,0.65,0.02,1
56.33,462.00,0.05,0.64,0.03,1
48.67,462.00,0.05,0.62,0.04,1
43.00,461.00,0.06,0.63,0.06,1
40.00,460.00,0.06,0.64,0.07,1
39.67,459.00,0.06,0.65,0.08,1
39.00,459.00,0.06,0.66,0.10,1
38.33,459.00,0.06,0.66,0.10,1
37.67,459.00,0.06,0.66,0.10,1
36.67,460.33,0.06,0.66,0.10,1
35.67,463.33,0.06,0.65,0.10,1
35.67,466.00,0.06,0.65,0.10,1
35.67,468.33,0.08,0.63,0.10,1
35.67,470.33,0.08,0.59,0.09,1
35.67,471.67,0.08,0.59,0.09,1
36.67,473.00,0.07,0.57,0.08,1
40.67,475.33,0.07,0.57,0.08,1
44.33,476.67,0.06,0.57,0.08,1
47.33,477.33,0.06,0.57,0.08,1
50.33,478.00,0.04,0.57,0.09,1
53.33,479.33,0.03,0.57,0.10,1
57.67,481.33,0.03,0.57,0.10,1
62.67,482.33,0.03,0.57,0.10,1
68.67,482.67,0.03,0.57,0.10,1
73.00,482.67,0.01,0.58,0.11,1
77.33,482.67,0.01,0.58,0.11,1
81.67,482.67,-0.01,0.60,0.12,1
89.67,482.67,-0.01,0.61,0.12,1
102.67,482.67,-0.01,0.61,0.12,1
114.00,482.67,-0.01,0.63,0.12,1
123.33,480.67,-0.02,0.65,0.12,1
133.00,478.33,-0.05,0.69,0.13,1
143.00,475.67,-0.05,0.69,0.13,1
153.33,473.00,-0.05,0.71,0.13,1
165.00,470.33,-0.06,0.74,0.13,1
177.00,468.33,-0.08,0.79,0.12,1
184.67,466.33,-0.09,0.81,0.12,1
190.33,463.67,-0.10,0.84,0.12,1
199.00,460.33,-0.10,0.86,0.12,1
208.67,458.00,-0.10,0.89,0.12,1
220.33,458.00,-0.11,0.91,0.12,1
232.67,458.00,-0.12,0.92,0.12,1
242.00,458.33,-0.17,0.92,0.10,1
251.67,461.00,-0.17,0.92,0.10,1
263.67,466.67,-0.20,0.93,0.10,1
278.00,472.67,-0.20,0.93,0.10,1
292.33,478.00,-0.21,0.93,0.10,1
302.67,480.67,-0.22,0.93,0.09,1
310.33,483.33,-0.23,0.93,0.08,1
316.67,486.33,-0.26,0.93,0.08,1
322.33,488.00,-0.26,0.93,0.08,1
326.67,488.33,-0.28,0.92,0.08,1
329.67,489.67,-0.28,0.92,0.08,1
331.67,491.00,-0.28,0.92,0.06,1
332.67,492.00,-0.28,0.92,0.06,1
333.33,493.00,-0.28,0.91,0.05,1
333.67,493.33,-0.28,0.91,0.05,1
333.00,491.00,-0.26,0.91,0.03,1
329.00,488.33,-0.26,0.91,0.03,1
321.33,486.33,-0.25,0.91,0.02,1
309.33,484.00,-0.24,0.91,0.02,1
293.00,483.00,-0.24,0.91,0.02,1
271.33,481.67,-0.21,0.89,0.03,1
248.00,479.67,-0.18,0.88,0.03,1
224.33,479.67,-0.13,0.86,0.04,1
201.67,479.67,-0.11,0.85,0.04,1
181.67,483.67,-0.05,0.83,0.04,1
162.33,491.00,-0.03,0.82,0.05,1
141.00,496.00,0.02,0.81,0.06,1
117.00,496.00,0.10,0.81,0.09,1
90.00,496.00,0.13,0.81,0.10,1
71.67,496.00,0.17,0.79,0.10,1
61.33,496.00,0.19,0.78,0.10,1
53.33,496.00,0.22,0.76,0.10,1
46.33,496.00,0.22,0.76,0.09,1
42.67,495.33,0.23,0.75,0.09,1
42.00,493.67,0.26,0.75,0.07,1
42.00,491.00,0.26,0.75,0.07,1
42.33,488.00,0.27,0.76,0.05,1
44.00,485.33,0.27,0.76,0.05,1
45.33,483.67,0.27,0.77,0.04,1
46.00,483.67,0.26,0.77,0.04,1
46.67,483.67,0.26,0.77,0.04,1
48.67,483.67,0.26,0.76,0.05,1
57.00,483.67,0.27,0.76,0.04,1
78.67,483.67,0.25,0.76,0.05,1
102.00,485.33,0.25,0.76,0.05,1
124.67,487.33,0.20,0.76,0.04,1
143.00,489.00,0.20,0.76,0.04,1
166.00,493.67,0.14,0.76,0.03,1
183.33,497.33,0.09,0.78,0.05,1
197.33,499.00,0.09,0.78,0.05,1
211.33,500.67,0.04,0.80,0.06,1
221.00,502.67,0.04,0.80,0.06,1
231.67,506.00,0.01,0.82,0.05,1
240.33,511.00,0.01,0.82,0.05,1
251.33,521.33,-0.02,0.83,0.04,1
262.67,531.00,-0.02,0.83,0.04,1
270.00,535.67,-0.05,0.83,0.05,1
276.33,538.00,-0.08,0.83,0.05,1
282.00,540.00,-0.09,0.83,0.05,1
286.67,541.67,-0.11,0.84,0.04,1
290.33,542.67,-0.11,0.84,0.04,1
292.67,543.00,-0.14,0.87,0.04,1
297.00,543.00,-0.14,0.87,0.04,1
298.67,543.00,-0.16,0.87,0.04,1
299.00,541.00,-0.16,0.88,0.04,1
299.00,538.67,-0.16,0.89,0.03,1
299.00,537.00,-0.15,0.89,0.03,1
296.00,535.67,-0.15,0.89,0.03,1
290.33,535.00,-0.15,0.89,0.03,1
281.33,533.00,-0.15,0.89,0.03,1
270.67,530.67,-0.15,0.88,0.03,1
259.00,526.00,-0.14,0.87,0.03,1
242.67,519.00,-0.14,0.87,0.03,1
220.00,507.67,-0.07,0.84,0.03,1
190.00,492.33,-0.07,0.84,0.03,1
161.33,479.67,-0.05,0.84,0.03,1
140.33,473.00,-0.00,0.83,0.04,1
122.67,466.00,0.03,0.81,0.03,1
103.33,456.67,0.04,0.80,0.03,1
88.33,442.67,0.04,0.80,0.03,1
75.67,426.00,0.06,0.77,0.01,1
68.00,410.67,0.06,0.77,0.01,1
62.67,394.33,0.05,0.80,0.02,1
59.33,378.33,0.05,0.80,0.02,1
56.67,367.00,0.03,0.85,0.03,1
55.00,356.33,0.03,0.85,0.03,1
54.00,345.67,0.02,0.90,0.05,1
53.33,336.67,0.02,0.90,0.05,1
52.33,328.33,0.00,0.94,0.08,1
50.67,322.00,0.00,0.94,0.08,1
48.33,317.67,-0.02,0.98,0.10,1
46.33,315.67,-0.03,0.98,0.11,1
44.33,315.67,-0.03,0.99,0.11,1
44.33,317.33,-0.04,0.98,0.12,1
55.00,325.00,-0.06,0.96,0.13,1
70.67,334.33,-0.06,0.96,0.13,1
92.67,348.67,-0.08,0.94,0.14,1
113.00,361.67,-0.10,0.93,0.15,1
133.00,376.00,-0.10,0.92,0.15,1
160.00,396.67,-0.11,0.92,0.15,1
187.33,418.33,-0.12,0.93,0.17,1
206.00,434.33,-0.13,0.92,0.17,1
219.67,447.00,-0.14,0.93,0.17,1
232.00,459.67,-0.15,0.93,0.16,1
244.00,471.00,-0.17,0.92,0.16,1
259.00,486.67,-0.18,0.91,0.16,1
273.33,502.67,-0.19,0.91,0.17,1
282.67,516.67,-0.21,0.90,0.18,1
290.33,530.67,-0.22,0.90,0.18,1
295.00,542.00,-0.24,0.88,0.16,1
298.33,552.67,-0.24,0.87,0.16,1
301.00,563.00,-0.25,0.85,0.14,1
303.67,571.00,-0.25,0.82,0.14,1
306.00,578.67,-0.25,0.81,0.14,1
307.33,584.67,-0.25,0.81,0.13,1
308.33,590.00,-0.24,0.81,0.13,1
308.33,592.67,-0.24,0.81,0.12,1
308.33,593.00,-0.23,0.80,0.12,1
301.67,583.67,-0.21,0.79,0.11,1
280.67,551.67,-0.20,0.79,0.11,1
251.67,511.33,-0.19,0.79,0.10,1
225.00,480.00,-0.18,0.79,0.10,1
206.00,462.33,-0.18,0.79,0.10,1
186.67,444.67,-0.18,0.80,0.10,1
165.00,426.00,-0.17,0.81,0.09,1
141.00,410.33,-0.17,0.82,0.08,1
118.00,399.67,-0.17,0.82,0.08,1
101.00,394.67,-0.15,0.81,0.05,1
87.33,392.00,-0.15,0.81,0.05,1
75.33,390.33,-0.13,0.78,0.02,1
67.33,387.67,-0.13,0.78,0.02,1
60.67,385.67,-0.10,0.78,0.02,1
54.67,385.67,-0.10,0.78,0.02,1
51.67,386.33,-0.08,0.79,0.01,1
51.33,396.33,-0.04,0.78,0.01,1
51.33,414.33,-0.04,0.78,0.01,1
52.33,441.00,-0.03,0.77,0.01,1
52.33,467.33,0.02,0.73,0.02,1
52.33,494.33,0.04,0.70,0.03,1
49.67,521.67,0.04,0.70,0.03,1
47.00,549.00,0.05,0.68,0.04,1
43.33,572.00,0.08,0.62,0.07,1
41.00,585.33,0.09,0.61,0.08,1
40.67,597.67,0.10,0.59,0.08,1
40.67,608.67,0.11,0.54,0.10,1
41.67,617.00,0.10,0.53,0.10,1
43.00,622.67,0.09,0.53,0.11,1
43.33,626.33,0.07,0.54,0.13,1
43.33,628.67,0.07,0.54,0.13,1
43.33,629.67,0.07,0.58,0.13,1
43.33,628.33,0.06,0.63,0.12,1
47.00,623.00,0.06,0.62,0.10,1
52.00,616.33,0.06,0.62,0.10,1
60.00,608.33,0.06,0.62,0.09,1
77.33,596.00,0.06,0.62,0.09,1
101.00,582.00,0.06,0.62,0.08,1
125.00,569.00,0.05,0.62,0.08,1
147.67,559.33,0.03,0.64,0.07,1
167.67,553.67,0.02,0.65,0.07,1
185.00,549.00,-0.01,0.66,0.07,1
203.33,546.00,-0.04,0.68,0.06,1
220.33,544.67,-0.04,0.68,0.06,1
232.67,544.67,-0.07,0.70,0.05,1
241.67,544.67,-0.07,0.70,0.05,1
251.00,547.00,-0.09,0.73,0.04,1
259.33,550.67,-0.11,0.74,0.04,1
265.33,553.67,-0.12,0.74,0.04,1
270.67,558.67,-0.15,0.73,0.05,1
274.00,563.33,-0.15,0.73,0.05,1
275.33,568.33,-0.17,0.73,0.06,1
275.33,571.67,-0.17,0.73,0.06,1
274.67,571.67,-0.16,0.73,0.06,1
262.67,565.00,-0.16,0.73,0.06,1
246.00,541.67,-0.15,0.73,0.07,1
226.00,509.67,-0.14,0.73,0.07,1
203.00,482.67,-0.13,0.74,0.07,1
171.33,457.33,-0.12,0.74,0.07,1
132.00,433.33,-0.10,0.73,0.06,1
93.67,414.33,-0.09,0.73,0.06,1
69.33,405.33,-0.08,0.72,0.05,1
55.00,400.33,-0.06,0.70,0.05,1
47.33,396.33,-0.06,0.70,0.05,1
44.00,393.67,-0.06,0.68,0.04,1
42.33,390.67,-0.05,0.68,0.04,1
42.33,388.67,-0.05,0.69,0.04,1
42.33,387.00,-0.04,0.69,0.04,1
42.33,386.00,-0.04,0.70,0.04,1
42.67,386.00,-0.05,0.70,0.04,1
47.67,387.33,-0.05,0.70,0.04,1
68.00,403.00,-0.03,0.70,0.04,1
106.33,431.00,-0.02,0.70,0.03,1
144.67,465.67,-0.01,0.69,0.03,1
172.00,497.67,-0.00,0.69,0.03,1
184.00,520.00,-0.01,0.69,0.03,1
189.33,536.33,-0.00,0.69,0.05,1
191.67,551.33,-0.00,0.69,0.05,1
195.67,562.00,0.02,0.68,0.06,1
200.00,568.00,0.02,0.68,0.06,1
203.67,570.67,0.02,0.67,0.07,1
205.33,571.33,0.02,0.67,0.07,1
40.33,613.00,0.02,0.63,0.12,1
42.33,600.67,0.03,0.62,0.12,1
44.00,579.33,0.03,0.63,0.11,1
50.33,544.33,0.03,0.63,0.11,1
51.67,507.67,0.03,0.63,0.11,1
49.33,475.67,0.04,0.64,0.11,1
42.33,453.33,0.04,0.65,0.10,1
35.67,438.00,0.04,0.66,0.10,1
33.00,429.67,0.05,0.66,0.10,1
30.67,423.00,0.05,0.67,0.10,1
29.33,418.00,0.05,0.68,0.10,1
28.00,415.00,0.05,0.68,0.10,1
28.00,412.33,0.04,0.70,0.10,1
28.00,409.00,0.04,0.71,0.10,1
28.00,404.67,0.04,0.71,0.10,1
28.00,401.67,0.04,0.73,0.09,1
29.33,399.00,0.04,0.74,0.09,1
33.67,398.67,0.03,0.75,0.09,1
43.00,398.67,0.03,0.76,0.09,1
57.33,405.33,0.04,0.77,0.09,1
79.00,421.67,0.04,0.78,0.09,1
101.00,441.33,0.05,0.78,0.08,1
121.00,461.00,0.04,0.79,0.09,1
138.33,479.00,0.04,0.79,0.09,1
157.67,497.67,0.03,0.79,0.09,1
177.67,514.00,0.03,0.79,0.09,1
191.00,521.33,0.03,0.79,0.09,1
202.33,523.67,0.02,0.79,0.10,1
214.67,523.67,0.02,0.79,0.09,1
225.67,523.67,0.00,0.79,0.09,1
234.00,523.67,-0.00,0.80,0.09,1
242.33,524.33,-0.02,0.80,0.08,1
250.00,526.67,-0.02,0.80,0.08,1
254.67,528.67,-0.03,0.80,0.08,1
257.33,529.33,-0.04,0.80,0.08,1
256.67,527.67,-0.07,0.79,0.09,1
251.33,522.00,-0.08,0.79,0.10,1
245.33,515.33,-0.09,0.78,0.10,1
235.67,505.67,-0.09,0.78,0.10,1
216.67,488.00,-0.08,0.77,0.10,1
188.67,461.33,-0.07,0.77,0.09,1
159.00,438.33,-0.06,0.76,0.09,1
136.67,425.00,-0.05,0.76,0.09,1
123.67,419.33,-0.05,0.75,0.08,1
116.67,418.00,-0.04,0.74,0.08,1
109.67,418.00,-0.03,0.73,0.06,1
98.33,418.00,-0.00,0.71,0.05,1
86.67,418.33,0.00,0.71,0.04,1
78.33,418.67,0.02,0.70,0.04,1
71.33,419.00,0.02,0.69,0.04,1
60.33,419.00,0.02,0.67,0.03,1
52.33,419.00,0.03,0.66,0.02,1
47.00,419.00,0.03,0.66,0.02,1
42.67,419.33,0.04,0.66,0.01,1
37.33,420.33,0.04,0.66,0.01,1
32.33,422.67,0.04,0.66,0.01,1
29.00,428.67,0.05,0.66,0.00,1
27.67,442.33,0.05,0.66,-0.00,1
28.33,460.33,0.06,0.66,-0.00,1
38.67,483.33,0.07,0.66,-0.00,1
45.67,497.33,0.08,0.64,-0.00,1
48.33,506.67,0.09,0.64,-0.00,1
49.33,512.67,0.10,0.63,-0.01,1
49.67,517.33,0.10,0.64,0.00,1
50.00,522.33,0.10,0.64,0.01,1
52.00,526.33,0.10,0.64,0.01,1
52.00,528.67,0.10,0.64,0.01,1
52.00,530.00,0.10,0.64,0.01,1
52.00,532.33,0.11,0.64,0.00,1
52.00,535.33,0.11,0.64,-0.00,1
52.00,539.67,0.12,0.64,-0.00,1
52.00,542.67,0.12,0.64,0.00,1
52.00,543.67,0.12,0.63,0.00,1
52.00,536.33,0.12,0.63,0.00,1
52.00,532.67,0.12,0.63,-0.00,1
52.33,531.67,0.12,0.63,-0.00,1
300.67,411.33,-0.32,0.80,0.12,1
84.33,357.00,-0.16,0.76,0.04,1
