90.33,420.33,0.12,0.64,0.07,right
96.67,413.33,0.12,0.64,0.07,right
01.67,407.00,0.11,0.65,0.07,right
05.67,403.00,0.11,0.65,0.07,right
07.67,399.67,0.08,0.67,0.09,right
08.00,397.33,0.09,0.67,0.09,right
07.67,397.33,0.09,0.67,0.09,right
00.00,402.67,0.09,0.67,0.09,right
86.67,413.00,0.10,0.67,0.08,right
63.00,428.67,0.09,0.67,0.08,right
27.00,449.33,0.09,0.67,0.08,right
90.33,474.67,0.09,0.67,0.08,right
48.33,513.00,0.09,0.68,0.07,right
11.67,556.67,0.09,0.68,0.06,right
94.33,582.67,0.09,0.68,0.05,right
84.33,605.00,0.10,0.68,0.04,right
79.00,624.00,0.11,0.67,0.02,right
76.00,640.00,0.12,0.66,0.01,right
73.00,656.33,0.12,0.65,-0.00,right
70.67,668.67,0.12,0.64,-0.02,right
70.67,676.00,0.12,0.63,-0.02,right
70.67,680.00,0.13,0.62,-0.04,right
70.67,681.33,0.12,0.61,-0.05,right
71.00,681.33,0.13,0.62,-0.05,right
76.00,673.33,0.12,0.62,-0.06,right
84.67,654.00,0.12,0.63,-0.06,right
01.67,615.67,0.11,0.63,-0.05,right
23.67,573.00,0.11,0.63,-0.05,right
47.33,537.00,0.11,0.63,-0.05,right
74.00,505.67,0.10,0.64,-0.04,right
98.00,480.00,0.10,0.64,-0.04,right
15.33,463.67,0.10,0.65,-0.03,right
28.33,451.00,0.10,0.65,-0.03,right
40.33,440.33,0.09,0.65,-0.02,right
51.33,430.33,0.09,0.65,-0.02,right
60.67,422.33,0.09,0.65,-0.02,right
66.67,417.33,0.10,0.65,-0.01,right
70.33,415.00,0.10,0.65,-0.01,right
72.33,414.33,0.10,0.65,0.00,right
74.00,414.33,0.10,0.65,0.01,right
74.33,414.33,0.10,0.65,0.00,right
74.33,419.33,0.10,0.64,-0.00,right
73.67,430.00,0.10,0.63,-0.01,right
66.00,443.00,0.10,0.62,-0.02,right
56.00,457.33,0.09,0.58,-0.05,right
45.67,471.67,0.10,0.57,-0.06,right
31.33,492.67,0.10,0.55,-0.09,right
10.67,525.00,0.11,0.53,-0.12,right
89.00,559.33,0.11,0.51,-0.13,right
69.00,587.33,0.11,0.49,-0.13,right
54.33,607.33,0.11,0.48,-0.13,right
42.00,620.33,0.11,0.47,-0.12,right
34.67,627.00,0.11,0.47,-0.11,right
28.67,629.33,0.12,0.47,-0.11,right
22.67,630.33,0.13,0.48,-0.10,right
16.33,630.33,0.13,0.50,-0.10,right
09.67,628.67,0.14,0.54,-0.09,right
05.33,626.33,0.15,0.56,-0.08,right
01.00,619.67,0.15,0.61,-0.05,right
97.00,605.00,0.14,0.62,-0.04,right
93.33,581.33,0.14,0.63,-0.04,right
89.33,565.00,0.16,0.65,-0.03,right
86.33,553.67,0.17,0.66,-0.01,right
83.00,546.33,0.18,0.67,-0.00,right
79.67,540.00,0.17,0.69,0.01,right
75.33,531.67,0.16,0.70,0.04,right
71.00,526.00,0.16,0.69,0.06,right
68.33,521.00,0.16,0.69,0.07,right
63.67,512.00,0.15,0.66,0.12,right
63.33,507.00,0.15,0.66,0.13,right
63.00,506.00,0.14,0.67,0.14,right
62.33,506.00,0.15,0.66,0.14,right
62.67,506.00,0.18,0.61,0.13,right
65.00,506.00,0.18,0.62,0.13,right
69.00,505.00,0.18,0.62,0.12,right
76.33,503.33,0.18,0.62,0.12,right
85.33,501.67,0.18,0.61,0.10,right
03.33,499.33,0.19,0.60,0.08,right
28.33,496.00,0.19,0.59,0.07,right
62.00,494.33,0.18,0.59,0.05,right
93.33,494.33,0.16,0.59,0.03,right
13.67,494.33,0.12,0.58,-0.00,right
27.00,494.33,0.08,0.56,-0.03,right
36.67,494.67,0.07,0.55,-0.04,right
45.00,495.67,0.08,0.53,-0.06,right
53.00,497.67,0.07,0.51,-0.07,right
59.33,499.00,0.05,0.51,-0.08,right
63.33,500.00,0.04,0.51,-0.08,right
66.00,500.67,0.01,0.52,-0.09,right
67.33,501.33,0.00,0.53,-0.10,right
67.33,501.67,-0.01,0.55,-0.10,right
66.00,501.67,-0.02,0.57,-0.10,right
59.00,501.67,-0.01,0.57,-0.10,right
43.00,501.67,-0.00,0.57,-0.10,right
18.00,501.67,0.02,0.57,-0.09,right
84.33,508.33,0.03,0.58,-0.08,right
54.00,515.00,0.04,0.58,-0.07,right
32.00,516.33,0.05,0.61,-0.06,right
15.00,517.00,0.06,0.63,-0.05,right
01.67,519.33,0.09,0.65,-0.04,right
91.33,521.33,0.10,0.66,-0.03,right
82.00,523.33,0.11,0.68,-0.03,right
75.00,525.33,0.12,0.69,-0.03,right
69.67,526.00,0.14,0.71,-0.01,right
66.00,526.00,0.14,0.72,-0.00,right
63.00,526.00,0.14,0.73,0.01,right
61.33,526.00,0.14,0.74,0.03,right
60.33,524.33,0.14,0.74,0.03,right
60.33,521.00,0.14,0.74,0.04,right
60.33,517.33,0.13,0.74,0.04,right
60.67,511.67,0.13,0.74,0.05,right
64.33,504.67,0.12,0.74,0.05,right
68.67,497.00,0.12,0.74,0.05,right
75.33,487.33,0.13,0.74,0.05,right
84.33,474.33,0.13,0.72,0.06,right
04.67,450.33,0.13,0.72,0.07,right
22.67,431.00,0.12,0.71,0.08,right
42.33,412.00,0.12,0.71,0.09,right
59.33,398.00,0.12,0.72,0.10,right
74.00,389.33,0.13,0.72,0.10,right
88.67,382.67,0.13,0.72,0.11,right
04.67,375.33,0.13,0.72,0.11,right
20.67,368.00,0.12,0.72,0.12,right
31.00,363.33,0.12,0.72,0.12,right
37.67,360.33,0.12,0.72,0.12,right
43.00,358.33,0.12,0.72,0.12,right
49.33,356.67,0.12,0.71,0.13,right
54.67,355.33,0.11,0.71,0.13,right
59.00,353.33,0.11,0.71,0.14,right
61.00,352.33,0.11,0.71,0.14,right
61.67,352.33,0.11,0.70,0.14,right
62.00,352.33,0.11,0.70,0.15,right
62.00,355.33,0.10,0.70,0.16,right
57.00,364.33,0.09,0.70,0.16,right
43.33,383.00,0.09,0.70,0.16,right
12.67,413.67,0.08,0.69,0.15,right
74.00,452.00,0.08,0.68,0.15,right
39.00,495.33,0.07,0.66,0.13,right
16.00,533.00,0.07,0.64,0.09,right
04.67,558.67,0.07,0.64,0.09,right
97.33,581.00,0.08,0.63,0.06,right
89.67,603.67,0.10,0.60,0.01,right
80.67,618.00,0.11,0.59,-0.00,right
75.33,626.00,0.12,0.59,-0.01,right
71.00,631.00,0.13,0.60,-0.02,right
67.67,633.67,0.13,0.61,-0.03,right
64.67,633.67,0.14,0.62,-0.04,right
62.00,629.33,0.14,0.63,-0.03,right
60.00,617.33,0.14,0.64,-0.04,right
58.00,599.67,0.14,0.65,-0.04,right
57.33,580.00,0.15,0.67,-0.04,right
57.33,556.67,0.16,0.68,-0.04,right
63.00,532.33,0.15,0.70,-0.03,right
73.67,505.33,0.15,0.72,-0.01,right
83.00,482.00,0.15,0.73,0.01,right
91.00,466.33,0.15,0.74,0.02,right
02.67,452.00,0.17,0.74,0.03,right
17.67,437.67,0.17,0.74,0.04,right
33.33,423.67,0.18,0.74,0.04,right
46.00,415.33,0.18,0.74,0.04,right
58.00,410.67,0.18,0.74,0.04,right
71.33,409.00,0.17,0.73,0.05,right
82.33,409.00,0.16,0.72,0.06,right
93.33,409.33,0.15,0.69,0.08,right
04.33,413.33,0.15,0.68,0.08,right
15.00,418.67,0.17,0.65,0.08,right
23.33,422.33,0.19,0.64,0.07,right
35.33,425.67,0.22,0.60,0.07,right
47.67,427.00,0.26,0.56,0.07,right
56.00,427.00,0.29,0.54,0.08,right
62.00,427.00,0.31,0.54,0.08,right
67.00,427.00,0.33,0.53,0.08,right
69.33,427.00,0.34,0.53,0.08,right
70.33,427.00,0.35,0.54,0.08,right
70.33,426.67,0.36,0.55,0.08,right
59.67,426.67,0.36,0.57,0.09,right
33.33,430.00,0.36,0.57,0.09,right
88.67,444.00,0.35,0.59,0.09,right
12.00,478.67,0.38,0.64,0.08,right
69.00,506.67,0.38,0.65,0.07,right
57.67,517.00,0.38,0.66,0.07,right
51.67,524.00,0.37,0.67,0.07,right
48.67,528.33,0.38,0.68,0.07,right
46.33,531.67,0.38,0.68,0.07,right
44.67,533.67,0.39,0.68,0.08,right
44.67,531.67,0.38,0.66,0.10,right
48.67,526.00,0.37,0.66,0.10,right
59.67,519.33,0.36,0.65,0.09,right
73.00,512.33,0.36,0.65,0.09,right
90.00,503.33,0.36,0.64,0.08,right
22.33,486.00,0.35,0.64,0.08,right
61.33,473.33,0.34,0.63,0.08,right
03.00,469.67,0.31,0.60,0.08,right
37.67,469.00,0.27,0.56,0.09,right
55.00,468.67,0.26,0.55,0.10,right
65.33,465.67,0.25,0.54,0.11,right
73.67,461.00,0.25,0.53,0.12,right
80.00,458.00,0.24,0.54,0.12,right
82.67,456.00,0.24,0.54,0.12,right
83.00,454.33,0.23,0.55,0.11,right
83.00,453.33,0.23,0.56,0.11,right
82.67,453.33,0.21,0.55,0.11,right
79.00,452.67,0.21,0.55,0.11,right
72.00,452.67,0.20,0.55,0.10,right
57.00,452.67,0.19,0.56,0.09,right
18.33,467.67,0.19,0.56,0.09,right
70.00,491.33,0.19,0.56,0.08,right
35.33,513.33,0.18,0.56,0.07,right
14.33,531.67,0.19,0.56,0.07,right
96.00,553.33,0.19,0.57,0.05,right
85.33,567.00,0.20,0.58,0.03,right
78.67,576.33,0.20,0.58,0.02,right
74.33,583.33,0.20,0.58,0.02,right
71.67,590.33,0.20,0.59,0.01,right
71.00,596.67,0.20,0.58,0.01,right
70.67,601.33,0.19,0.58,0.00,right
70.33,604.67,0.19,0.58,-0.00,right
70.33,607.00,0.19,0.57,-0.02,right
70.33,609.00,0.19,0.56,-0.03,right
70.33,610.67,0.19,0.55,-0.03,right
73.00,611.33,0.18,0.54,-0.03,right
78.67,611.33,0.17,0.51,-0.03,right
87.33,611.33,0.17,0.51,-0.03,right
99.33,608.33,0.17,0.49,-0.03,right
15.67,601.33,0.16,0.49,-0.03,right
38.33,591.33,0.13,0.48,-0.03,right
65.00,581.33,0.08,0.49,-0.03,right
93.33,573.33,0.06,0.50,-0.04,right
22.00,568.33,0.01,0.52,-0.06,right
47.67,564.33,-0.00,0.53,-0.07,right
61.00,560.67,-0.02,0.53,-0.09,right
68.67,557.67,-0.03,0.52,-0.09,right
73.00,555.67,-0.03,0.52,-0.09,right
76.33,554.67,-0.04,0.51,-0.09,right
78.67,553.67,-0.04,0.51,-0.09,right
79.00,553.33,-0.04,0.51,-0.09,right
79.00,553.00,-0.04,0.51,-0.09,right
77.67,553.00,-0.04,0.52,-0.08,right
69.33,553.00,-0.03,0.52,-0.08,right
47.33,557.67,-0.02,0.52,-0.07,right
20.67,559.33,-0.02,0.52,-0.07,right
98.33,557.67,-0.00,0.52,-0.07,right
83.33,552.67,0.02,0.52,-0.06,right
70.00,551.00,0.04,0.54,-0.07,right
53.67,551.00,0.05,0.55,-0.07,right
34.00,555.67,0.08,0.56,-0.07,right
17.33,556.33,0.09,0.57,-0.07,right
01.00,556.33,0.13,0.59,-0.07,right
93.33,555.33,0.16,0.61,-0.07,right
88.67,555.00,0.17,0.61,-0.07,right
86.00,555.00,0.18,0.61,-0.07,right
82.67,555.00,0.19,0.61,-0.07,right
79.33,555.00,0.21,0.60,-0.08,right
73.67,555.33,0.28,0.58,-0.11,right
69.67,555.33,0.32,0.56,-0.14,right
67.33,555.33,0.32,0.56,-0.14,right
63.33,555.33,0.35,0.55,-0.18,right
58.33,555.00,0.35,0.54,-0.19,right
53.33,552.67,0.36,0.54,-0.19,right
50.33,551.00,0.38,0.52,-0.20,right
48.33,549.67,0.38,0.51,-0.21,right
45.67,549.00,0.38,0.50,-0.20,right
43.67,549.00,0.38,0.49,-0.20,right
42.67,548.00,0.38,0.49,-0.20,right
41.33,547.33,0.37,0.49,-0.19,right
39.33,545.67,0.37,0.49,-0.18,right
38.33,543.33,0.37,0.49,-0.18,right
38.33,539.67,0.37,0.49,-0.19,right
40.00,536.33,0.37,0.49,-0.19,right
44.33,533.33,0.37,0.49,-0.19,right
52.67,529.33,0.35,0.49,-0.18,right
66.67,525.33,0.35,0.48,-0.18,right
82.33,521.33,0.33,0.48,-0.19,right
04.00,516.33,0.32,0.47,-0.19,right
24.67,511.00,0.31,0.46,-0.19,right
45.33,505.67,0.29,0.46,-0.20,right
67.33,499.00,0.27,0.44,-0.22,right
01.33,489.00,0.26,0.44,-0.23,right
39.00,478.00,0.26,0.45,-0.25,right
61.67,467.67,0.23,0.47,-0.28,right
71.00,461.33,0.23,0.47,-0.28,right
75.33,458.67,0.21,0.47,-0.30,right
76.67,457.67,0.20,0.47,-0.29,right
77.67,457.00,0.19,0.44,-0.23,right
77.67,456.33,0.19,0.43,-0.22,right
80.00,456.33,0.18,0.42,-0.20,right
84.67,456.00,0.15,0.41,-0.15,right
88.33,452.67,0.13,0.41,-0.13,right
90.00,448.67,0.10,0.42,-0.11,right
91.33,446.00,0.09,0.43,-0.10,right
93.67,443.67,0.09,0.45,-0.08,right
94.67,440.67,0.09,0.45,-0.08,right
95.33,436.33,0.09,0.45,-0.08,right
95.67,433.67,0.09,0.46,-0.08,right
95.67,432.00,0.08,0.46,-0.07,right
95.00,430.67,0.09,0.46,-0.06,right
92.33,428.33,0.09,0.46,-0.06,right
90.67,426.00,0.12,0.45,-0.06,right
90.67,424.67,0.13,0.45,-0.06,right
91.33,424.00,0.12,0.45,-0.06,right
93.33,422.67,0.10,0.45,-0.06,right
95.00,420.67,0.08,0.45,-0.07,right
95.33,419.33,0.08,0.45,-0.07,right
96.67,418.67,0.07,0.45,-0.07,right
97.00,418.67,0.07,0.45,-0.07,right
97.33,418.67,0.06,0.45,-0.07,right
96.33,422.33,0.03,0.44,-0.05,right
84.67,438.00,0.02,0.45,-0.05,right
43.00,508.33,0.02,0.44,-0.01,right
20.67,516.67,0.07,0.46,-0.02,right
09.33,520.33,0.07,0.46,-0.02,right
01.00,521.67,0.11,0.48,-0.03,right
92.67,524.33,0.12,0.48,-0.02,right
88.67,524.33,0.17,0.48,-0.01,right
85.00,524.67,0.26,0.48,-0.01,right
79.00,525.67,0.26,0.48,-0.01,right
74.67,527.00,0.33,0.49,-0.01,right
71.00,528.33,0.33,0.49,-0.01,right
67.67,529.00,0.38,0.50,-0.01,right
63.00,529.00,0.38,0.50,-0.01,right
57.67,529.00,0.43,0.50,0.00,right
53.33,529.00,0.45,0.50,0.01,right
50.33,529.00,0.47,0.49,0.02,right
47.67,529.00,0.48,0.47,0.05,right
44.67,529.00,0.48,0.47,0.05,right
41.67,528.00,0.49,0.46,0.06,right
39.33,527.33,0.50,0.45,0.06,right
37.33,527.00,0.51,0.44,0.06,right
35.33,527.00,0.51,0.44,0.06,right
34.00,526.67,0.51,0.41,0.08,right
32.33,525.67,0.51,0.41,0.08,right
31.67,524.67,0.50,0.40,0.08,right
31.67,522.67,0.49,0.40,0.08,right
31.67,520.33,0.48,0.41,0.06,right
32.00,516.67,0.48,0.41,0.06,right
36.67,514.00,0.46,0.41,0.05,right
44.00,510.00,0.43,0.41,0.04,right
54.33,505.33,0.42,0.41,0.03,right
67.67,498.67,0.40,0.41,0.02,right
86.67,488.67,0.39,0.41,0.02,right
09.00,479.00,0.35,0.42,0.00,right
42.33,471.33,0.34,0.42,-0.01,right
68.67,467.67,0.30,0.42,-0.03,right
94.67,461.67,0.28,0.44,-0.08,right
26.67,451.67,0.28,0.44,-0.08,right
59.00,441.00,0.25,0.47,-0.16,right
73.33,434.33,0.24,0.49,-0.18,right
80.33,432.00,0.22,0.50,-0.23,right
83.33,431.67,0.22,0.50,-0.25,right
83.67,431.67,0.21,0.49,-0.25,right
83.33,431.67,0.23,0.45,-0.21,right
82.67,431.67,0.23,0.45,-0.21,right
82.00,431.67,0.23,0.46,-0.22,right
81.00,431.67,0.23,0.46,-0.22,right
79.67,431.67,0.22,0.48,-0.22,right
74.00,431.67,0.22,0.48,-0.22,right
59.00,432.00,0.23,0.49,-0.22,right
31.67,441.67,0.25,0.50,-0.23,right
97.00,455.00,0.25,0.50,-0.23,right
66.00,465.33,0.28,0.50,-0.23,right
